,date,open,close,high,low,volume,code
3133,2018/2/27,4120.87,4058.98,4120.87,4051.81,125934470,hs300
3134,2018/2/28,4016.79,4023.64,4051.71,3991.71,109343593,hs300
3135,2018/3/1,3994.87,4049.09,4061.03,3986.89,110199852,hs300
3136,2018/3/2,4014.95,4016.46,4044.42,4006.94,96165000,hs300
3137,2018/3/5,4021.66,4018.1,4042.83,3995.87,87952548,hs300
3138,2018/3/6,4034.99,4066.56,4067.55,3998.93,138762444,hs300
3139,2018/3/7,4063.5,4036.65,4089.7,4027.94,106952426,hs300
3140,2018/3/8,4038.95,4077.6,4078.23,4029.71,91155810,hs300
3141,2018/3/9,4088.07,4108.87,4110.67,4076.45,113701808,hs300
3142,2018/3/12,4130.71,4127.67,4139.53,4112.77,140906739,hs300
3143,2018/3/13,4124.33,4091.25,4130.28,4087.56,111766430,hs300
3144,2018/3/14,4076.06,4073.34,4089.09,4066.49,99013409,hs300
3145,2018/3/15,4058.71,4096.16,4098.99,4058.71,88161156,hs300
3146,2018/3/16,4096.89,4056.42,4110.04,4055.82,84896188,hs300
3147,2018/3/19,4054.62,4074.25,4074.52,4033.52,81502882,hs300
3148,2018/3/20,4045.74,4077.7,4080.19,4040.31,80605280,hs300
3149,2018/3/21,4097.02,4061.05,4110.12,4046.24,97609488,hs300
3150,2018/3/22,4062.07,4020.35,4072.38,4003.72,89095259,hs300
3151,2018/3/23,3896.74,3904.94,3928.51,3834.94,180080449,hs300
3152,2018/3/26,3862.69,3879.89,3883.9,3829.92,115139128,hs300
3153,2018/3/27,3927.49,3913.27,3936.78,3881.87,113700711,hs300
3154,2018/3/28,3865.05,3842.72,3907.28,3835.88,101494908,hs300
3155,2018/3/29,3854.59,3894.05,3913.96,3794.26,116629066,hs300
3156,2018/3/30,3893.75,3898.5,3915.35,3879.21,97512270,hs300
3157,2018/4/2,3897.01,3886.92,3937.02,3882.89,111242666,hs300
3158,2018/4/3,3850.15,3862.48,3878.15,3839.93,95137369,hs300
3159,2018/4/4,3873.63,3854.86,3898.61,3852.5,88730609,hs300
3160,2018/4/9,3851.95,3852.93,3870.67,3827.41,84105462,hs300
3161,2018/4/10,3860.72,3927.17,3927.42,3851.8,106173722,hs300
3162,2018/4/11,3934.17,3938.34,3958.71,3924.96,111933021,hs300
3163,2018/4/12,3935.67,3898.64,3937.78,3896.18,82699490,hs300
3164,2018/4/13,3920.74,3871.14,3929.95,3866.19,71544203,hs300
3165,2018/4/16,3862.47,3808.86,3869.16,3789.61,99217770,hs300
3166,2018/4/17,3812.87,3748.64,3822.63,3745.44,90610790,hs300
3167,2018/4/18,3785.31,3766.28,3789.66,3708.11,106676706,hs300
3168,2018/4/19,3774.78,3811.84,3824.03,3767.8,99054060,hs300
3169,2018/4/20,3801.21,3760.85,3815.44,3750.1,99282925,hs300
3170,2018/4/23,3754.69,3766.33,3787.4,3735.18,90356291,hs300
3171,2018/4/24,3769.88,3843.49,3854.43,3769.88,114219525,hs300
3172,2018/4/25,3824.59,3828.7,3838.69,3817.03,78172612,hs300
3173,2018/4/26,3823.39,3755.49,3828.71,3744.89,87150641,hs300
3174,2018/4/27,3771.04,3756.88,3776.98,3714.64,89531726,hs300
3175,2018/5/2,3769.93,3763.65,3787.3,3744.55,83301035,hs300
3176,2018/5/3,3756.17,3793,3797.53,3732.37,93961118,hs300
3177,2018/5/4,3784.32,3774.6,3801.52,3770.94,71554288,hs300
